hotel_id,google_place_id,hotel_name,address,latitude,longitude,rating,review_count,area,hotel_type,price_level,review_volume,average_sentiment,positive_review_ratio,negative_review_ratio,cleanliness_score,service_score,location_score,value_for_money_score,staff_behavior_score,area_cluster,budget_category,popularity_score,rating_score,sentiment_score,trust_score
ChIJMTVTdAAHDTkRL4vgks9_bAQ,ChIJMTVTdAAHDTkRL4vgks9_bAQ,Hotel O Ms Hotel Lakra Residency,"24 and23, Plot no 424, Mange Ram Park, Gram Sabha, Sector 23, Rohini, Delhi",28.7194105,77.0775297,2.2,9.0,Rohini,hotel,,4.0,0.2531994367091101,0.25,0.75,0.337218395754462,0.5,0.5,0.5,0.3374877696235974,Rohini,Mid-Range,0.2143472170767782,2.2,0.2531994367091101,0.272047499728212
ChIJLSTH2_wHDTkRl-rs7KjuUWo,ChIJLSTH2_wHDTkRl-rs7KjuUWo,Hotel O Shree Shyam Residency,"Palm City, 1173/1174, near 990 bus stand, Pocket A, Block A, Budh Vihar Phase II, Budh Vihar, Delhi",28.7213638,77.0863416,3.8,38.0,Budh Vihar,hotel,,5.0,0.7997815726906993,0.8,0.2,0.9995355606079102,0.666426896835522,0.5,0.9991752505302428,0.7997815726906993,Other,Mid-Range,0.3410402707054878,3.8,0.7997815726906993,0.6860726992085602
ChIJs7GJ-NsFDTkRLD5mS5lSTCw,ChIJs7GJ-NsFDTkRLD5mS5lSTCw,Rama House,"Plot No 85, Bhera Enclave, Paschim Vihar, New Delhi, Delhi",28.6720788,77.09026150000001,4.7,82.0,New Delhi,hotel,,5.0,0.999710774421692,1.0,0.0,0.9998655716578164,0.9998758435249328,0.9996727705001832,0.9994864463806152,0.999710774421692,New Delhi,Mid-Range,0.4113490484538237,4.7,0.999710774421692,0.8844540131634215
ChIJ_zxrm-cHDTkRc_Jjh14DsCg,ChIJ_zxrm-cHDTkRc_Jjh14DsCg,Townhouse Oak Iskcon Rohini/ Townhouse Oak Rohini Sector 23,"Plot No 118, Sector 23, Opposite Jheel Park Rohini, Budh Vihar, Delhi",28.7242371,77.0808419,2.3,3.0,Budh Vihar,hotel,,1.0,0.001475955476053,0.0,1.0,0.5,0.5,0.5,0.5,0.5,Other,Mid-Range,0.1290498836544179,2.3,0.001475955476053,0.1868880726254283
ChIJScWYucUGDTkR2nasp1YBYkU,ChIJScWYucUGDTkR2nasp1YBYkU,Hotel O By Oyo Rohini Sector 24,"104, above Axis Bank, Pocket 27, Sector 24, Rohini, Delhi",28.7321769,77.0880284,3.8,427.0,Rohini,hotel,,5.0,0.5992656103800982,0.6,0.4,0.4991224547266029,0.5,0.0006729643791913,0.9939985275268556,0.9977186520894368,Rohini,Budget,0.5640426487820017,3.8,0.5992656103800982,0.6695310645488072
ChIJd6482AwFDTkRIzkWAxQEfIw,ChIJd6482AwFDTkRIzkWAxQEfIw,Hotel Vivah Residency,"25, Bhera Enclave, Paschim Vihar, New Delhi, Delhi",28.6704705,77.0927648,3.9,197.0,New Delhi,hotel,,5.0,0.2009521497762761,0.2,0.8,0.0007809523764687,0.0007564832339994,0.0007564832339994,0.0010917930630967,0.0010917930630967,New Delhi,Mid-Range,0.4922837920896685,3.9,0.2009521497762761,0.5404827395912555
ChIJma0ObAsFDTkRevQdGGCNZEQ,ChIJma0ObAsFDTkRevQdGGCNZEQ,Townhouse Sunder Vihar,"11567, Kanshi Ram Shah Marg, Block 9, Sunder Vihar, Paschim Vihar, Delhi",28.661155,77.08837199999999,3.4,125.0,Paschim Vihar,hotel,,5.0,0.0006223852658876,0.0,1.0,0.0007500468636862,0.0002389699075138,0.0003134661164949,0.0002728592080529,0.0006223852658876,Paschim Vihar,Mid-Range,0.4502085811759851,3.4,0.0006223852658876,0.4011525588485452
ChIJ7eql54AFDTkRqeVDzk7JbSo,ChIJ7eql54AFDTkRqeVDzk7JbSo,Oyo Flagship Lal Residency,"126/132 126/132, opposite post office, Nangloi, Delhi",28.6799976,77.0655152,3.5,177.0,Nangloi,hotel,,5.0,0.2003654185158666,0.2,0.8,0.5,0.5,0.0002837859501596,0.0005275263829388,0.5001077633642126,Other,Budget,0.4823712647488281,3.5,0.2003654185158666,0.4850134136185053
ChIJUaBSPtUFDTkRyZQihsgC1wU,ChIJUaBSPtUFDTkRyZQihsgC1wU,Via Vat - Hotel In Meera Bagh,"A-338, Meera Bagh, Punjabi Bagh, Paschim Vihar, New Delhi",28.6596615,77.0909915,3.6,117.0,Paschim Vihar,hotel,,5.0,0.0020624522410798,0.0,1.0,0.0006356659869197,0.0028901480351729,0.5,0.0008538031834177,0.0008398325880989,Paschim Vihar,Mid-Range,0.444102142377517,3.6,0.0020624522410798,0.4269000854085518
ChIJ50F8pDQFDTkRW4vVtMDV2Vg,ChIJ50F8pDQFDTkRW4vVtMDV2Vg,Fabhotel Mannat Bhera Enclave,"M-131, Guru Harkishan Nagar, Paschim Vihar, New Delhi, Delhi",28.6703875,77.08469319999999,3.0,2.0,New Delhi,hotel,,2.0,0.5000335822769557,0.5,0.5,0.5,0.9998499155044556,0.5,0.5,0.5,New Delhi,Mid-Range,0.1022696131573402,3.0,0.5000335822769557,0.4333073493379189
ChIJY-ctAJMHDTkRY5ucKDe0kz8,ChIJY-ctAJMHDTkRY5ucKDe0kz8,Hotel O Sweet Inn,"2nd floor, H.No 1/60, Kanjhawala Rd, Budh Vihar Phase I, Budh Vihar, Delhi",28.7105651,77.08095999999999,5.0,3.0,Budh Vihar,hotel,,,,,,,,,,,Other,Budget,0.1290498836544179,5.0,0.5,0.7048616045592057
ChIJr_HCO-kFDTkR_aDiWYPlg_g,ChIJr_HCO-kFDTkR_aDiWYPlg_g,Hotel Saffron Gold By F9 Hotels,"Plot no 74, 74, National Market School Rd, near nagin lake apartments, Bhera Enclave, Paschim Vihar, Delhi",28.6733378,77.0917175,4.1,577.0,Paschim Vihar,hotel,,5.0,0.1736001349578145,0.2,0.8,0.2167749202271806,0.0009009938803501,0.0003869840584229,0.7704227566719055,0.3888270445168018,Paschim Vihar,Mid-Range,0.5920115459323219,4.1,0.1736001349578145,0.579554781310555
ChIJe61PIQ8FDTkRhg9m7cdt9gg,ChIJe61PIQ8FDTkRhg9m7cdt9gg,Fabhotel Lee Way,"Metro Pillar Number 300, Plot No RR 9, Block A 7, Mianwali Nagar, Paschim Vihar, New Delhi, Delhi",28.6799476,77.0880269,3.5,83.0,New Delhi,hotel,,5.0,0.3101305761490948,0.4,0.6,0.274071507883491,0.0008488963649142,0.9997349381446838,0.001387087162584,0.5,New Delhi,Mid-Range,0.4124639098458538,3.5,0.3101305761490948,0.505164233152964
ChIJw-ezIEAFDTkRjI637nlIT1Y,ChIJw-ezIEAFDTkRjI637nlIT1Y,Spot On The Arrow,"W-195, W-190, Jwalapuri Rd, near SAI MANDIR, near Sai Baba Mandir Road, PVC Market, Jwalapuri, Paschim Vihar, Delhi",28.6706893,77.0793836,3.9,30.0,Paschim Vihar,hotel,,5.0,0.400179580488475,0.4,0.6,0.0004622338747139,0.0004701877769548,0.0004542799724731,0.0004542799724731,0.5001069286663551,Paschim Vihar,Mid-Range,0.3196692287282864,3.9,0.400179580488475,0.5673305213612729
ChIJG6b9UeEDDTkRekt9szIwFig,ChIJG6b9UeEDDTkRekt9szIwFig,Hotel Goel Residency,"A-1/84, Sector-8, Rohini, Near Rohini East Metro Station, New Delhi",28.700554,77.1205987,4.0,1112.0,Near Rohini East Metro Station,hotel,,5.0,0.400211188843241,0.4,0.6,0.9998027980327606,0.4999847773724469,0.9998027980327606,0.500015086334315,0.250320863786328,Other,Mid-Range,0.6530077603130068,4.0,0.400211188843241,0.6515335410860924
ChIJ52dGUtcDDTkR9ccRlGw9PG0,ChIJ52dGUtcDDTkR9ccRlGw9PG0,Hotel White Saffron By F9 Hotels,"182, Vaishali, Dakshini Pitampura, Pitampura, New Delhi, Delhi",28.7015649,77.13986729999999,4.2,620.0,New Delhi,hotel,,5.0,0.4007976482069352,0.4,0.6,0.3346484589468066,0.0002222145703854,0.5,0.5014469692250714,0.9998206496238708,New Delhi,Mid-Range,0.5986914115383751,4.2,0.4007976482069352,0.6667547163815368
ChIJK3r5CKMDDTkR3boHlDA8KE4,ChIJK3r5CKMDDTkR3boHlDA8KE4,Hotel Shine Couple Friendlly | Rohini West Metro Station,"House No.18, 85, Pocket No, H-32, near Vishram Chowk, Sector 3, Rohini",28.7087561,77.1051207,4.8,700.0,Sector 3,hotel,,5.0,0.5997151111834682,0.6,0.4,0.00049337130622,0.00049337130622,0.5,0.4991066623479128,0.3335937618006331,Other,Mid-Range,0.6099717377363983,4.8,0.5997151111834682,0.8123778368050268
ChIJteDOQaoDDTkR671xxVVa6Dc,ChIJteDOQaoDDTkR671xxVVa6Dc,Hotel Season Couple Friendlly Near Pitampura Metro,"House No 167. 2nd floor, Ashiyana chowk, near Metro Station Pitampura, Kapil Vihar, Pitampura, New Delhi, Delhi",28.7002361,77.13563669999999,4.9,2516.0,New Delhi,hotel,,5.0,0.6000390289817006,0.6,0.4,0.5000836251419969,0.9997598528862,0.9998102486133577,0.0002854218473657,0.6667166233916456,New Delhi,Mid-Range,0.7289698528559163,4.9,0.6000390289817006,0.8510849489929586
ChIJWRkUo-8DDTkRI5QgI0OqdsI,ChIJWRkUo-8DDTkRI5QgI0OqdsI,Hotel Ornate Inn,"COMMUNITY CENTER, PLOT NO. 06, adjoining JIMS COLLEGE, Sector 3, SEC 03, Rohini, Delhi",28.7030008,77.107777,3.6,274.0,Rohini,hotel,,5.0,0.2113760292500955,0.2,0.8,0.2641738532402086,0.0282789121847598,0.5,0.5,0.2504029450901725,Rohini,Budget,0.5228641744469175,3.6,0.2113760292500955,0.5104323610846193
ChIJc-0fwtYBDTkRsO8KJ3y5_gM,ChIJc-0fwtYBDTkRsO8KJ3y5_gM,Hotel O By Oyo Anshun Residency,"Pocket D, 315316 315 316, 16, Sector 7, Rohini, Delhi",28.71047739999999,77.1181445,2.6,335.0,Rohini,hotel,,5.0,0.0025424678460694,0.0,1.0,0.0025424678460694,0.0050249369814991,0.5,0.0042205285863019,0.0003163256333209,Rohini,Budget,0.5415137935002718,2.6,0.0025424678460694,0.3148377486138506
ChIJ1eAJv3EBDTkRh-_kWmP5-nE,ChIJ1eAJv3EBDTkRh-_kWmP5-nE,Sun Moon Residency And Apartments,"56, 57 - C4, Sector 6 Rd, Pocket 4, Sector 6, Rohini, Delhi",28.7139704,77.1099617,4.4,205.0,Rohini,hotel,,5.0,0.7996804839931428,0.8,0.2,0.9998612403869628,0.9998612403869628,0.997804601987203,0.9991827607154846,0.7498049148125574,Rohini,Mid-Range,0.4959709993713083,4.4,0.7996804839931428,0.7987541426928877
ChIJda712aMDDTkRHVw3A7xAp0Q,ChIJda712aMDDTkRHVw3A7xAp0Q,Seven Seas Hotel,"12, Mangalam Place, Sector 3, Rohini, New Delhi, Delhi",28.7003667,77.11520060000001,4.3,11529.0,New Delhi,hotel,,5.0,0.7998898313904647,0.8,0.2,0.9998012036085128,0.5000590499403187,0.999853104352951,0.5000310059549519,0.9998599886894226,New Delhi,Mid-Range,0.8706418082595164,4.3,0.7998898313904647,0.8652181500512747
ChIJw6EdanYDDTkR9EzmpV-p2Dw,ChIJw6EdanYDDTkR9EzmpV-p2Dw,Kings Court Hotel - Pitampura,"62, Samrat Enclave, Block L, Raj Nagar, Pitampura, Delhi",28.6862886,77.1423669,4.4,197.0,Pitampura,hotel,,5.0,0.0016210797068196,0.0,1.0,0.0006787262245779,0.0003202161460649,0.0039375070482492,0.0003202161460649,0.0006787262245779,Other,Mid-Range,0.4922837920896685,4.4,0.0016210797068196,0.5433548461756427
ChIJ486HNRMBDTkRM1sl8rwuie4,ChIJ486HNRMBDTkRM1sl8rwuie4,Ap Holidays,"Pocket 8B, YES Bank Building, Plot No. 8, Sector 15, Rohini, Delhi",28.7300781,77.1327234,4.5,1837.0,Rohini,hotel,,5.0,0.4004738131305203,0.4,0.6,0.0010435969161335,0.0006600632914341,0.5,0.000827387382742,0.6667606239401115,Rohini,Mid-Range,0.6997033750132717,4.5,0.4004738131305203,0.7280164941100562
ChIJBbwzvPMBDTkRPPGqzG0yUhc,ChIJBbwzvPMBDTkRPPGqzG0yUhc,Hotel Clark,"12a, street number 07, near D.T.U, Shabad Extension, Sector17, Rohini, Delhi",28.7436324,77.11713,3.8,25.0,Rohini,hotel,,5.0,0.8002678324934095,0.8,0.2,0.999750812848409,0.9997261464595796,0.9997279047966005,0.0023588191252201,0.9997450858354568,Rohini,Mid-Range,0.3032955993753565,3.8,0.8002678324934095,0.6781997283814898
ChIJIxJHPnEBDTkRdg5tnZH7IOY,ChIJIxJHPnEBDTkRdg5tnZH7IOY,Qotel Express Sandberry - Prashant Vihar,"ED Block, Prashant Vihar, Sector 14, Rohini, Delhi",28.7130403,77.1380362,4.5,350.0,Rohini,hotel,,5.0,0.5999164553999435,0.6,0.4,0.499934818908514,0.500303093198454,0.9989803433418274,0.5,0.5002587175404187,Rohini,Mid-Range,0.5455794970201683,4.5,0.5999164553999435,0.7588658166339931
ChIJmZbL1DwBDTkRTUDCMOLJz6s,ChIJmZbL1DwBDTkRTUDCMOLJz6s,Hotel Raaso Inn Rohini,"I5/91, Ram Krishna Marg, Pocket 5, Sector 16, Rohini, New Delhi, Delhi",28.7403323,77.1224739,4.5,72.0,New Delhi,hotel,,5.0,0.3999917573295534,0.4,0.6,0.6664747373530796,0.5000476801797049,0.4998400769691216,0.9997844099998474,0.3332743581365018,New Delhi,Budget,0.3993980695823625,4.5,0.3999917573295534,0.6639892161414301
ChIJqUMw8V0DDTkRcqy-cZvfVvY,ChIJqUMw8V0DDTkRcqy-cZvfVvY,"Hotel Park Residency - Pitampura, Delhi","Metro Station, Block, Cd-4, Plot No 4, near by Pitampura, Block CD, Dakshini Pitampura, Pitampura, Delhi",28.7059614,77.1371193,3.8,481.0,Pitampura,hotel,,5.0,0.6000517108826898,0.6,0.4,0.9996641576290132,0.6667375825539542,0.500210449390579,0.5001700911961962,0.6667375825539542,Other,Mid-Range,0.5751036659325894,3.8,0.6000517108826898,0.6721344888805166
ChIJ3RlMdckBDTkR0pjpqymKelw,ChIJ3RlMdckBDTkR0pjpqymKelw,Crowne Plaza New Delhi Rohini By Ihg,"Twin District Centre, Swarn Jayanti Park, Sector 10, Rohini, New Delhi, Delhi",28.7200961,77.1100067,4.4,13235.0,New Delhi,hotel,,5.0,0.9889440059661864,1.0,0.0,0.9998751878738404,0.9862110912799836,0.5,0.5,0.9826572934786478,New Delhi,Mid-Range,0.8834870906492654,4.4,0.9889440059661864,0.9415600847288104
ChIJ13uwGBMBDTkREGuDRst9C8s,ChIJ13uwGBMBDTkREGuDRst9C8s,Qotel Comfort Church House Rohini Sector 15,"1st Floor, Above Axis Bank, Plot no. 2, Pocket, 8A, Manav Chowk, Rohini, Delhi",28.7314911,77.1340142,4.5,845.0,Rohini,hotel,,5.0,0.4011048243322875,0.4,0.6,0.3347701101544468,0.251418283318344,0.5000258451764239,0.5,0.5000025695626391,Rohini,Mid-Range,0.6274736906704526,4.5,0.4011048243322875,0.7128549101952191
ChIJ14Hw8TkBDTkRkLqc_kOi0fY,ChIJ14Hw8TkBDTkRkLqc_kOi0fY,"Fabhotel The Chaitanyas - Hotel In Rohini, New Delhi","H-3/25, Sector 18, Rohini, New Delhi, Delhi",28.7406602,77.13320039999999,3.8,201.0,New Delhi,hotel,,5.0,0.4001601707976078,0.4,0.6,0.5,0.5000503422852489,0.0002241853944724,0.999259889125824,0.4999525631828874,New Delhi,Mid-Range,0.4941456504250233,3.8,0.4001601707976078,0.5911411704965902
ChIJ70yHFd4BDTkRDCBZqoNKwjY,ChIJ70yHFd4BDTkRDCBZqoNKwjY,Hotel Church House Rohini I Hotel In New Delhi,"Floor 1, B4 Rd, Sector 15, Rohini, New Delhi, Delhi",28.7314646,77.13390780000002,4.2,523.0,New Delhi,hotel,,5.0,0.7998364086728543,0.8,0.2,0.7498805964714848,0.9996199309825896,0.9998718500137328,0.000386951258406,0.9996987730264664,New Delhi,Mid-Range,0.5828810936747755,4.2,0.7998364086728543,0.7907023511738164
ChIJTZYJvY8BDTkRMqD9vfIeu3I,ChIJTZYJvY8BDTkRMqD9vfIeu3I,Skymax Hotel,"C-1, 189-190, Rammurti Passi Marg, Sector 11, Rohini, New delhi",28.7307646,77.11717689999999,4.9,411.0,Rohini,hotel,,5.0,0.9998294472694396,1.0,0.0,0.999831477801005,0.9998383820056916,0.999835580587387,0.999822437763214,0.999831199645996,Rohini,Mid-Range,0.5604959411985173,4.9,0.9998294472694396,0.9428015889709372
ChIJj3VBHVABDTkRbJf3b-WvsDs,ChIJj3VBHVABDTkRbJf3b-WvsDs,Royal Residency Rohini,"B-3/357, near Rajiv Gandhi Cancer institute, Pocket 3, Sector 6, Rohini, Delhi",28.71190829999999,77.1112038,4.4,18.0,Rohini,hotel,,4.0,0.7504634002107196,0.75,0.25,0.5,0.999583899974823,0.5,0.999583899974823,0.999729057153066,Rohini,Mid-Range,0.2740972756911478,4.4,0.7504634002107196,0.7358603256320234
ChIJM0-S5aAHDTkRRSCWC-TUc4o,ChIJM0-S5aAHDTkRRSCWC-TUc4o,Hotel O Vishwakarma Palace,"A-02 A-02, Sir Chotu Ram Marg, Hargovind Vihar, Pocket 2, Sector 4, Rohini, Delhi",28.7066161,77.1009327,3.0,673.0,Rohini,hotel,,5.0,0.6026490571210161,0.6,0.4,0.5,0.0016805120976641,0.5004540179506874,0.0129267992451787,0.5,Rohini,Luxury,0.6063153768790331,3.0,0.6026490571210161,0.5732541584801578
ChIJhfP0934DDTkRb0xgy-Wsucs,ChIJhfP0934DDTkRb0xgy-Wsucs,Itsy Hotels Prime Stay,"Pocket-8B, Plot No. 3, Jail Road, Sector 19, Rohini, New Delhi, Delhi",28.7336942,77.1395521,3.9,254.0,New Delhi,hotel,,5.0,0.6010359419684391,0.6,0.4,0.7499578101778752,0.9998507499694824,0.9998507499694824,0.5000639167119516,0.999838968118032,New Delhi,Budget,0.5158351904594659,3.9,0.6010359419684391,0.6731358302356709
ChIJd9sdC4MHDTkRtaltQYd0h2s,ChIJd9sdC4MHDTkRtaltQYd0h2s,Fabhotel Moro Rohini Sector 4,"C, 48/49, 40 Feet Rd, near Saint Giri School, Vijay Vihar Phase II, Sector 4, Pocket N, Sector 4, Rohini, New Delhi, Delhi",28.7074569,77.09629079999999,3.9,119.0,New Delhi,hotel,,5.0,0.2003155767102725,0.2,0.8,0.5,0.0007850216061342,0.0009627499384805,0.0004537862405413,0.0003002792072948,New Delhi,Mid-Range,0.4456667138885363,3.9,0.2003155767102725,0.5303644192101955
ChIJQzZSoT0BDTkR37w2w39jxbY,ChIJQzZSoT0BDTkR37w2w39jxbY,Aman Residency,"No. 3, C.S.C, Sector 6 Rd, DDA Market, Sector 6B, Rohini, Delhi",28.7123557,77.1126294,3.8,41.0,Rohini,hotel,,5.0,0.3097319731197785,0.4,0.6,0.0002493299834895,0.3018455798737705,0.9444059133529664,0.0003134625148959,0.0008153035450958,Rohini,Mid-Range,0.3479389680186449,3.8,0.3097319731197785,0.531193260033071
ChIJi6ULd0sDDTkRFFLZ17omh6Y,ChIJi6ULd0sDDTkRFFLZ17omh6Y,Fabhotel A One Pitampura Inn,"Vaishali, Dakshini Pitampura, Pitampura, New Delhi, Delhi",28.7015343,77.1398773,4.5,50.0,New Delhi,hotel,,5.0,0.5936078477854607,0.6,0.4,0.4922842891210166,0.4845354450226294,0.9683758616447448,0.5,0.0001870254491223,New Delhi,Budget,0.3660129152098967,4.5,0.5936078477854607,0.718660160475391
ChIJwV3SeBABDTkRQtfVG9zEhOY,ChIJwV3SeBABDTkRQtfVG9zEhOY,Travellers Hotel,"Plot No-1&2, Sir Chotu Ram Marg, near Rajiv Gandhi Cancer Hospital, Pocket-B-8, Sector 5, Rohini, New Delhi, Delhi",28.7138185,77.1094604,4.7,140.0,New Delhi,hotel,,5.0,0.999846613407135,1.0,0.0,0.9998698234558104,0.9998470942179362,0.999833345413208,0.5,0.9998487383127213,New Delhi,Mid-Range,0.4606791356859033,4.7,0.999846613407135,0.8949896218390215
ChIJochkDJkBDTkRF4kn2GTWRng,ChIJochkDJkBDTkRF4kn2GTWRng,Sr Residency Delhi,"B-9/287, behind Rajiv Gandhi Cancer Hospital, Pocket 9, Sector 5, Rohini, Delhi",28.7161886,77.10895579999999,4.1,163.0,Rohini,hotel,,5.0,0.4000585353875067,0.4,0.6,0.5000383668375433,0.5000623875093879,0.5,0.5000102816557046,0.2501391068726661,Rohini,Mid-Range,0.4747456150886466,4.1,0.4000585353875067,0.6268627914275813
ChIJwcKwnhUDDTkRQWrXJ5HKiRk,ChIJwcKwnhUDDTkRQWrXJ5HKiRk,Treebo Mvm Residency,"Property bearing no 15, Block A, Pocket 3, Sector 3, Rohini, New Delhi",28.6979792,77.1089358,4.5,189.0,Rohini,hotel,,5.0,0.5811075862264261,0.6,0.4,0.5811075862264261,0.7254486515012104,0.5,0.9017664790153505,0.7254486515012104,Rohini,Mid-Range,0.488444492767926,4.5,0.5811075862264261,0.740712645575875
ChIJBUyBs_EBDTkR6NDsh_942IY,ChIJBUyBs_EBDTkR6NDsh_942IY,Gallivanto Inn,"Building no- 60, near primary school, Badli, Rohini, Delhi",28.7366762,77.1440515,4.5,1422.0,Rohini,hotel,,5.0,0.7999190045404247,0.8,0.2,0.9998429814974468,0.5000636162876617,0.9998039801915488,0.6666255714177775,0.7999190045404247,Rohini,Budget,0.6758806952059268,4.5,0.7999190045404247,0.850389607222885
ChIJVVVVJdQDDTkRyYcuYnqjUqc,ChIJVVVVJdQDDTkRyYcuYnqjUqc,Hotel City Park- Hotels In Delhi,"City Park, Block KP, Poorvi Pitampura, Pitampura, Delhi",28.7056722,77.14332089999999,4.2,8269.0,Pitampura,hotel,,5.0,0.5997527188505046,0.6,0.4,0.5006848436896689,0.3338833163919237,0.5,0.5,0.5003827743785223,Other,Mid-Range,0.8397064038555342,4.2,0.5997527188505046,0.7814926034768149
ChIJj1OudT0CDTkRtj84wg-cCE8,ChIJj1OudT0CDTkRtj84wg-cCE8,Mystique Melange,"C, 3/8, Ashok Vihar II, Pocket C 3, Phase 2, Ashok Vihar, Delhi",28.6964268,77.17058159999999,3.9,1985.0,Ashok Vihar,hotel,,5.0,0.1335794552869629,0.2,0.8,0.0011236373102292,0.2221254488686099,0.5,0.5,0.0021637319587171,Other,Mid-Range,0.7069126729625357,3.9,0.1335794552869629,0.56463849340689
ChIJ4WmKF40BDTkRhunQxIe-GlU,ChIJ4WmKF40BDTkRhunQxIe-GlU,Hotel Red Chilly Adarsh Nagar,"14, Sarai Pipal Thala, Mool Chand Nagar, Adarsh Nagar, New Delhi, Delhi",28.7198873,77.16999969999999,4.9,17.0,New Delhi,hotel,,5.0,0.998583161830902,1.0,0.0,0.995089590549469,0.5,0.9990422129631042,0.995089590549469,0.999866247177124,New Delhi,Mid-Range,0.2690641681418895,4.9,0.998583161830902,0.8804178463850132
ChIJVb3KwfkBDTkRSXdPeP0lRbs,ChIJVb3KwfkBDTkRSXdPeP0lRbs,Hotel Dev Palace,"A-4, Panchwati, opp. Metro Pillar No. 85,86, Just, Azadpur, Delhi",28.7145542,77.1725218,3.9,96.0,Azadpur,hotel,,5.0,0.20063043764967,0.2,0.8,0.5,0.3333515390647031,0.9995800852775574,0.0001905391836771,0.3333515390647031,Other,Luxury,0.4258589922067738,3.9,0.20063043764967,0.5262518669945085
ChIJoe00oYwBDTkR88z2B2LfPpE,ChIJoe00oYwBDTkR88z2B2LfPpE,"Seven Seas Guest House - Adarsh Nagar, Delhi","A-3, Sarai Pipal Thala Extension, Mool Chand Nagar, Adarsh Nagar, Delhi",28.7183725,77.16929329999999,3.8,492.0,Adarsh Nagar,hotel,,5.0,0.5984405130817322,0.6,0.4,0.5,0.5,0.9979241490364074,0.9985495209693908,0.4993883222268777,Other,Mid-Range,0.5772042431608497,3.8,0.5984405130817322,0.6720672305326695
ChIJz9f-o84BDTkRWxCjQOpjWnQ,ChIJz9f-o84BDTkRWxCjQOpjWnQ,Hotel16,"A-16, GT Karnal Rd, Indira Nagar, Adarsh Nagar, Delhi",28.7169458,77.1707469,4.0,149.0,Adarsh Nagar,hotel,,5.0,0.5788304153596983,0.6,0.4,0.4470052291289902,0.5000240970985033,0.5,0.5,0.6667138728468368,Other,Mid-Range,0.4664391054836876,4.0,0.5788304153596983,0.6688384577156842
ChIJVSfh4c8FDTkRe54mRvZAn0E,ChIJVSfh4c8FDTkRe54mRvZAn0E,Hotel O Leo Saffron By F Hotels,"HOUSE NO RP - 7 PLOT NO 7 GROUND FLOOR BLK-RP PITAMPURA CITY DELHI 110034, LANDMARK, Pitampura, Delhi",28.7006575,77.15026739999999,4.3,537.0,Pitampura,hotel,,5.0,0.3359871313150506,0.4,0.6,0.2275694223935715,0.2496364768812782,0.6813897490501404,0.0003192611329723,0.4988009704684373,Other,Mid-Range,0.5853355812316818,4.3,0.3359871313150506,0.6565301190740498
ChIJSfJXLaADDTkR3n9-HoFizwU,ChIJSfJXLaADDTkR3n9-HoFizwU,Hotel Baba`S Inn,"Block QP, Qp60, Pitampura, New Delhi, Delhi",28.7011739,77.14963689999999,4.4,29.0,New Delhi,hotel,,5.0,0.400585109408712,0.4,0.6,0.0003083903866354,0.5,0.9996380805969238,0.4999644736089977,0.000872759905178,New Delhi,Budget,0.3166168302341184,4.4,0.400585109408712,0.6332779060079755
ChIJB_YlZ60DDTkRk6N2H6cp11Q,ChIJB_YlZ60DDTkRk6N2H6cp11Q,Hotel O Sushma Ssadan,"Near, Swami Narayan Underpass Rd, Block C, Sawan Park, Ashok Vihar, Delhi",28.69167299999999,77.18478999999999,2.6,226.0,Ashok Vihar,hotel,,5.0,0.0013826193346175,0.0,1.0,0.0014237913492251,0.0003893395914928,0.5,0.0003893395914928,0.0007832571282051,Other,Mid-Range,0.5050075858502767,2.6,0.0013826193346175,0.3067030141244858
ChIJ9edIGvoDDTkRVxqbcgB6rm0,ChIJ9edIGvoDDTkRVxqbcgB6rm0,"Fabhotel Pp Residency - Hotel In Gujranwala Town, New Delhi","A, 330, Lala Achintaram Marg, Derawal Nagar, Gujranwala Town, New Delhi, Delhi",28.6996796,77.19012169999999,3.9,113.0,New Delhi,hotel,,5.0,0.3981970279361121,0.4,0.6,0.5000718999654055,0.0004243589937686,0.5,0.5,0.3334745445560353,New Delhi,Mid-Range,0.4408918306756971,3.9,0.3981970279361121,0.5924814617352111
ChIJWdsZcpYDDTkRbJ9VIM03aUs,ChIJWdsZcpYDDTkRbJ9VIM03aUs,Hotel Seventh Heaven I Britannia Chowk,"Block- B52, Ch Brahm Prakash Flyover, Rampura Industrial Area, Tri Nagar, Delhi",28.680839,77.1498687,4.4,120.0,Tri Nagar,hotel,,5.0,0.7987781873554922,0.8,0.2,0.4979325213062111,0.7987781873554922,0.5,0.9952867031097412,0.5002268232929055,Other,Mid-Range,0.446439247895558,4.4,0.7987781873554922,0.7879311082746231
ChIJVc6eI2IDDTkRDzKffVzg-is,ChIJVc6eI2IDDTkRDzKffVzg-is,Hotel Mannat,"second floor, Ag-35, Ring Rd, above fab story, Block AG, Poorbi Shalimar Bag, Shalimar Bagh, Delhi",28.7016411,77.1627318,4.1,104.0,Shalimar Bagh,hotel,,5.0,0.7997085546376184,0.8,0.2,0.5,0.9984009861946106,0.9984009861946106,0.9991208016872406,0.9997989336649576,Other,Mid-Range,0.4332363014410051,4.1,0.7997085546376184,0.7455393921588431
